trainer_id,trainer_name,trainer_class,slot,original_species,new_species,bst_delta,shared_types,shared_egggroups,category_rule,mono_type_rule_applied,fallback_tier,unchanged,reason
258,Sabrina,TRAINERCLASS_LEADER_SABRINA,2,SPECIES_MR_RIME,SPECIES_ARMAROUGE,5,PSYCHIC,HUMAN_LIKE,normal_pool,1,1,0,ok
259,Blaine,TRAINERCLASS_LEADER_BLAINE,0,SPECIES_LAMPENT,SPECIES_MAGCARGO,60,FIRE,AMORPHOUS,normal_pool,1,2,0,ok
259,Blaine,TRAINERCLASS_LEADER_BLAINE,1,SPECIES_CINDERACE,SPECIES_EMBOAR,-2,FIRE,FIELD,normal_pool,1,1,0,ok
259,Blaine,TRAINERCLASS_LEADER_BLAINE,2,SPECIES_EMBOAR,SPECIES_INFERNAPE,6,"FIGHTING,FIRE",FIELD,normal_pool,1,1,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,0,SPECIES_BLITZLE,SPECIES_YAMPER,-25,ELECTRIC,FIELD,normal_pool,0,1,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,1,SPECIES_SLOWKING,SPECIES_POLITOED,10,WATER,WATER_1,normal_pool,0,1,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,2,SPECIES_DRAMPA,SPECIES_DURALUDON,50,DRAGON,DRAGON,normal_pool,0,2,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,3,SPECIES_TOEDSCRUEL,SPECIES_ARBOLIVA,-5,GRASS,GRASS,normal_pool,0,1,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,4,SPECIES_GYARADOS,SPECIES_DRAGONITE,60,FLYING,DRAGON,normal_pool,0,2,0,ok
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,5,SPECIES_ARAQUANID,SPECIES_DRIZZILE,-34,WATER,WATER_1,normal_pool,0,1,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,0,SPECIES_CACTURNE,SPECIES_SHIFTRY,5,"DARK,GRASS",GRASS,normal_pool,0,1,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,1,SPECIES_SIMISEAR,SPECIES_PIGNITE,-80,FIRE,FIELD,normal_pool,0,3,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,2,SPECIES_EXCADRILL,SPECIES_KROOKODILE,11,GROUND,FIELD,normal_pool,0,1,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,3,SPECIES_MILOTIC,SPECIES_MANTINE,-55,WATER,WATER_1,normal_pool,0,2,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,4,SPECIES_HITMONLEE,SPECIES_MACHOKE,-50,FIGHTING,HUMAN_LIKE,normal_pool,0,2,0,ok
261,Blue,TRAINERCLASS_LEADER_BLUE,5,SPECIES_KILOWATTREL,SPECIES_BELLIBOLT,5,ELECTRIC,WATER_1,normal_pool,0,1,0,ok
262,Mickey,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_TOGETIC,SPECIES_XATU,65,FLYING,FLYING,normal_pool,0,2,0,ok
262,Mickey,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_XATU,SPECIES_SKARMORY,-5,FLYING,FLYING,normal_pool,0,1,0,ok
262,Mickey,TRAINERCLASS_TEAM_ROCKET,2,SPECIES_CLODSIRE,SPECIES_GRAFAIAI,55,POISON,FIELD,normal_pool,0,2,0,ok
263,Silver,TRAINERCLASS_RIVAL,0,SPECIES_YAMASK,SPECIES_LITWICK,-28,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
263,Silver,TRAINERCLASS_RIVAL,1,SPECIES_VOLTORB_HISUIAN,SPECIES_GEODUDE_ALOLAN,-30,ELECTRIC,MINERAL,normal_pool,0,1,0,ok
263,Silver,TRAINERCLASS_RIVAL,2,SPECIES_NOIBAT,SPECIES_FLETCHLING,33,FLYING,FLYING,normal_pool,0,1,0,ok
263,Silver,TRAINERCLASS_RIVAL,3,SPECIES_JUMPLUFF,SPECIES_BRELOOM,0,GRASS,"FAIRY,GRASS",normal_pool,0,1,0,ok
264,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DEWGONG,SPECIES_BLASTOISE,55,WATER,WATER_1,normal_pool,0,2,0,ok
264,Silver,TRAINERCLASS_RIVAL,1,SPECIES_FLAMIGO,SPECIES_BRAVIARY_HISUIAN,10,FLYING,FLYING,normal_pool,0,1,0,ok
264,Silver,TRAINERCLASS_RIVAL,2,SPECIES_ELECTRODE,SPECIES_MAGNETON,-25,ELECTRIC,MINERAL,normal_pool,0,1,0,ok
264,Silver,TRAINERCLASS_RIVAL,3,SPECIES_PALOSSAND,SPECIES_MIMIKYU,-4,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
264,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MEDICHAM,SPECIES_MONFERNO,-5,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
264,Silver,TRAINERCLASS_RIVAL,5,SPECIES_MEOWSCARADA,SPECIES_APPLETUN,-45,GRASS,GRASS,normal_pool,0,1,0,ok
265,Silver,TRAINERCLASS_RIVAL,0,SPECIES_PHANTUMP,SPECIES_SANDYGAST,11,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
266,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SANDYGAST,SPECIES_PUMPKABOO,15,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
266,Silver,TRAINERCLASS_RIVAL,1,SPECIES_STARLY,SPECIES_WINGULL,25,FLYING,FLYING,normal_pool,0,1,0,ok
266,Silver,TRAINERCLASS_RIVAL,2,SPECIES_TORRACAT,SPECIES_LITTEN,-100,FIRE,FIELD,normal_pool,0,3,0,ok
267,Silver,TRAINERCLASS_RIVAL,0,SPECIES_GULPIN,SPECIES_GRIMER,23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
267,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BRONZOR,SPECIES_BELDUM,0,"PSYCHIC,STEEL",MINERAL,normal_pool,0,1,0,ok
267,Silver,TRAINERCLASS_RIVAL,2,SPECIES_FLETCHLING,SPECIES_DUCKLETT,27,FLYING,FLYING,normal_pool,0,1,0,ok
267,Silver,TRAINERCLASS_RIVAL,3,SPECIES_TORKOAL,SPECIES_BLAZIKEN,60,FIRE,FIELD,normal_pool,0,2,0,ok
268,Silver,TRAINERCLASS_RIVAL,0,SPECIES_EISCUE,SPECIES_MAMOSWINE,60,ICE,FIELD,normal_pool,0,2,0,ok
268,Silver,TRAINERCLASS_RIVAL,1,SPECIES_UNFEZANT,SPECIES_SIGILYPH,2,FLYING,FLYING,normal_pool,0,1,0,ok
268,Silver,TRAINERCLASS_RIVAL,2,SPECIES_DOUBLADE,SPECIES_KLANG,-8,STEEL,MINERAL,normal_pool,0,1,0,ok
268,Silver,TRAINERCLASS_RIVAL,3,SPECIES_ROTOM,SPECIES_EELEKTRIK,-35,ELECTRIC,AMORPHOUS,normal_pool,0,1,0,ok
268,Silver,TRAINERCLASS_RIVAL,4,SPECIES_GOTHORITA,SPECIES_MEDICHAM,20,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
268,Silver,TRAINERCLASS_RIVAL,5,SPECIES_TORKOAL,SPECIES_CAMERUPT,-10,FIRE,FIELD,normal_pool,0,1,0,ok
269,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SINISTEA,SPECIES_SANDYGAST,12,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
269,Silver,TRAINERCLASS_RIVAL,1,SPECIES_TAILLOW,SPECIES_HOOTHOOT,-8,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
269,Silver,TRAINERCLASS_RIVAL,2,SPECIES_QUAGSIRE,SPECIES_PILOSWINE,20,GROUND,FIELD,normal_pool,0,1,0,ok
270,Silver,TRAINERCLASS_RIVAL,0,SPECIES_GULPIN,SPECIES_GRIMER,23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
270,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BELDUM,SPECIES_BALTOY,0,PSYCHIC,MINERAL,normal_pool,0,1,0,ok
270,Silver,TRAINERCLASS_RIVAL,2,SPECIES_SPEAROW,SPECIES_ZUBAT,-17,FLYING,FLYING,normal_pool,0,1,0,ok
270,Silver,TRAINERCLASS_RIVAL,3,SPECIES_RELICANTH,SPECIES_EMPOLEON,45,WATER,WATER_1,normal_pool,0,1,0,ok
271,Silver,TRAINERCLASS_RIVAL,0,SPECIES_ORICORIO,SPECIES_TOUCANNON,9,FLYING,FLYING,normal_pool,0,1,0,ok
271,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BELDUM,SPECIES_BALTOY,0,PSYCHIC,MINERAL,normal_pool,0,1,0,ok
271,Silver,TRAINERCLASS_RIVAL,2,SPECIES_BANETTE,SPECIES_DRIFBLIM,43,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
271,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BEARTIC,SPECIES_MAMOSWINE,25,ICE,FIELD,normal_pool,0,1,0,ok
271,Silver,TRAINERCLASS_RIVAL,4,SPECIES_SWANNA,SPECIES_FLETCHINDER,-91,FLYING,FLYING,normal_pool,0,3,0,ok
272,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DARMANITAN_GALARIAN,SPECIES_DARMANITAN_ZEN_MODE_GALARIAN,60,ICE,FIELD,normal_pool,0,2,0,ok
272,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SIGILYPH,SPECIES_BRAVIARY,20,FLYING,FLYING,normal_pool,0,1,0,ok
272,Silver,TRAINERCLASS_RIVAL,2,SPECIES_PROBOPASS,SPECIES_GIGALITH,-10,ROCK,MINERAL,normal_pool,0,1,0,ok
272,Silver,TRAINERCLASS_RIVAL,3,SPECIES_MISDREAVUS,SPECIES_BANETTE,20,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
272,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MR_MIME,SPECIES_HYPNO,23,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
272,Silver,TRAINERCLASS_RIVAL,5,SPECIES_KABUTOPS,SPECIES_FERALIGATR,35,WATER,WATER_1,normal_pool,0,1,0,ok
273,Mickey,TRAINERCLASS_SWIMMER_M,0,SPECIES_SHELLDER,SPECIES_KRABBY,20,WATER,WATER_3,normal_pool,0,1,0,ok
273,Mickey,TRAINERCLASS_SWIMMER_M,1,SPECIES_TENTACRUEL,SPECIES_CLOYSTER,10,WATER,WATER_3,normal_pool,0,1,0,ok
273,Mickey,TRAINERCLASS_SWIMMER_M,2,SPECIES_PIPLUP,SPECIES_BUIZEL,16,WATER,"FIELD,WATER_1",normal_pool,0,1,0,ok
274,Todd,TRAINERCLASS_CAMPER,0,SPECIES_BOLDORE,SPECIES_SUDOWOODO,20,ROCK,MINERAL,normal_pool,0,1,0,ok
274,Todd,TRAINERCLASS_CAMPER,1,SPECIES_YAMASK_GALARIAN,SPECIES_FRILLISH_FEMALE,32,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
274,Todd,TRAINERCLASS_CAMPER,2,SPECIES_SHELLOS,SPECIES_BUIZEL,5,WATER,WATER_1,normal_pool,0,1,0,ok
275,Todd,TRAINERCLASS_CAMPER,0,SPECIES_NACLSTACK,SPECIES_CARKOL,55,ROCK,MINERAL,normal_pool,0,2,0,ok
275,Todd,TRAINERCLASS_CAMPER,1,SPECIES_SUDOWOODO,SPECIES_ONIX,-25,ROCK,MINERAL,normal_pool,0,1,0,ok
275,Todd,TRAINERCLASS_CAMPER,2,SPECIES_ARAQUANID,SPECIES_PYUKUMUKU,-44,WATER,WATER_1,normal_pool,0,1,0,ok
275,Todd,TRAINERCLASS_CAMPER,3,SPECIES_LITWICK,SPECIES_PHANTUMP,34,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
276,Liz,TRAINERCLASS_PICNICKER,0,SPECIES_SPRIGATITO,SPECIES_BRAMBLIN,-35,GRASS,GRASS,normal_pool,0,1,0,ok
276,Liz,TRAINERCLASS_PICNICKER,1,SPECIES_BUDEW,SPECIES_TOXEL,-38,POISON,UNDISCOVERED,normal_pool,0,1,0,ok
277,Liz,TRAINERCLASS_PICNICKER,0,SPECIES_ROSELIA,SPECIES_BRELOOM,60,GRASS,"FAIRY,GRASS",normal_pool,0,2,0,ok
277,Liz,TRAINERCLASS_PICNICKER,1,SPECIES_NIDORAN_M,SPECIES_NIDORAN_F,2,POISON,"FIELD,MONSTER",normal_pool,0,1,0,ok
277,Liz,TRAINERCLASS_PICNICKER,2,SPECIES_NIDOQUEEN,SPECIES_NIDOQUEEN,0,,,,0,0,1,no_candidates_in_pool
278,Kenji,TRAINERCLASS_BLACK_BELT,0,SPECIES_SUDOWOODO,SPECIES_ONIX,-25,ROCK,MINERAL,normal_pool,0,1,0,ok
278,Kenji,TRAINERCLASS_BLACK_BELT,1,SPECIES_HITMONCHAN,SPECIES_MACHAMP,50,FIGHTING,HUMAN_LIKE,normal_pool,0,2,0,ok
278,Kenji,TRAINERCLASS_BLACK_BELT,2,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
278,Kenji,TRAINERCLASS_BLACK_BELT,3,SPECIES_TOXICROAK,SPECIES_CONKELDURR,15,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
279,Joey,TRAINERCLASS_YOUNGSTER,0,SPECIES_RATICATE_ALOLAN,SPECIES_MASCHIFF,-73,DARK,FIELD,normal_pool,0,3,0,ok
280,Joey,TRAINERCLASS_YOUNGSTER,0,SPECIES_BIBAREL,SPECIES_SPINDA,-50,NORMAL,FIELD,normal_pool,0,2,0,ok
281,Richard,TRAINERCLASS_FIREBREATHER,0,SPECIES_SALANDIT,SPECIES_BULBASAUR,-2,POISON,MONSTER,normal_pool,0,1,0,ok
282,Ned,TRAINERCLASS_FIREBREATHER,0,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
282,Ned,TRAINERCLASS_FIREBREATHER,1,SPECIES_PONYTA,SPECIES_RAPIDASH,90,FIRE,FIELD,normal_pool,0,3,0,ok
282,Ned,TRAINERCLASS_FIREBREATHER,2,SPECIES_GRIMER,SPECIES_GASTLY,-15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
283,Orson,TRAINERCLASS_BURGLAR,0,SPECIES_DARUMAKA,SPECIES_PANSEAR,1,FIRE,FIELD,normal_pool,0,1,0,ok
283,Orson,TRAINERCLASS_BURGLAR,1,SPECIES_GASTLY,SPECIES_YAMASK,-7,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
284,Corey,TRAINERCLASS_BURGLAR,0,SPECIES_GRIMER_ALOLAN,SPECIES_GULPIN,-23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
284,Corey,TRAINERCLASS_BURGLAR,1,SPECIES_INFERNAPE,SPECIES_MAGMAR,-39,FIRE,HUMAN_LIKE,normal_pool,0,1,0,ok
284,Corey,TRAINERCLASS_BURGLAR,2,SPECIES_GRIMER_ALOLAN,SPECIES_KOFFING,15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
284,Corey,TRAINERCLASS_BURGLAR,3,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
285,Silver,TRAINERCLASS_RIVAL,0,SPECIES_NINETALES_ALOLAN,SPECIES_SANDSLASH_ALOLAN,-55,ICE,FIELD,normal_pool,0,2,0,ok
285,Silver,TRAINERCLASS_RIVAL,1,SPECIES_XATU,SPECIES_SKARMORY,-5,FLYING,FLYING,normal_pool,0,1,0,ok
285,Silver,TRAINERCLASS_RIVAL,2,SPECIES_DOUBLADE,SPECIES_KLANG,-8,STEEL,MINERAL,normal_pool,0,1,0,ok
285,Silver,TRAINERCLASS_RIVAL,3,SPECIES_COFAGRIGUS,SPECIES_CHANDELURE,37,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
285,Silver,TRAINERCLASS_RIVAL,4,SPECIES_GALLADE,SPECIES_LUCARIO,7,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
285,Silver,TRAINERCLASS_RIVAL,5,SPECIES_TOEDSCRUEL,SPECIES_BRAMBLEGHAST,-35,GRASS,GRASS,normal_pool,0,1,0,ok
286,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DARMANITAN_GALARIAN,SPECIES_DARMANITAN_ZEN_MODE_GALARIAN,60,ICE,FIELD,normal_pool,0,2,0,ok
286,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SWELLOW,SPECIES_MURKROW,-50,FLYING,FLYING,normal_pool,0,2,0,ok
286,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLEFKI,SPECIES_DOUBLADE,-22,STEEL,MINERAL,normal_pool,0,1,0,ok
286,Silver,TRAINERCLASS_RIVAL,3,SPECIES_GOURGEIST,SPECIES_TREVENANT,-20,"GHOST,GRASS",AMORPHOUS,normal_pool,0,1,0,ok
286,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MR_RIME,SPECIES_BEHEEYEM,-35,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
286,Silver,TRAINERCLASS_RIVAL,5,SPECIES_TYPHLOSION_HISUIAN,SPECIES_ZOROARK_HISUIAN,-24,GHOST,FIELD,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,0,SPECIES_ABSOL,SPECIES_SHIFTRY,15,DARK,FIELD,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,1,SPECIES_XATU,SPECIES_SKARMORY,-5,FLYING,FLYING,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,2,SPECIES_COPPERAJAH,SPECIES_AEGISLASH,0,STEEL,MINERAL,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,3,SPECIES_DUSCLOPS,SPECIES_BANETTE,0,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MR_MIME,SPECIES_HYPNO,23,PSYCHIC,HUMAN_LIKE,normal_pool,0,1,0,ok
287,Silver,TRAINERCLASS_RIVAL,5,SPECIES_POLIWRATH,SPECIES_SLOWBRO,-20,WATER,WATER_1,normal_pool,0,1,0,ok
288,Silver,TRAINERCLASS_RIVAL,0,SPECIES_PIDGEOT,SPECIES_FEAROW,-37,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
288,Silver,TRAINERCLASS_RIVAL,1,SPECIES_HONEDGE,SPECIES_FERROSEED,-20,STEEL,MINERAL,normal_pool,0,1,0,ok
288,Silver,TRAINERCLASS_RIVAL,2,SPECIES_LAMPENT,SPECIES_PUMPKABOO,-35,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
288,Silver,TRAINERCLASS_RIVAL,3,SPECIES_SKUNTANK,SPECIES_SEVIPER,-21,POISON,FIELD,normal_pool,0,1,0,ok
288,Silver,TRAINERCLASS_RIVAL,4,SPECIES_SHIFTRY,SPECIES_CACTURNE,-5,"DARK,GRASS",GRASS,normal_pool,0,1,0,ok
289,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DARTRIX,SPECIES_MANDIBUZZ,90,FLYING,FLYING,normal_pool,0,3,0,ok
289,Silver,TRAINERCLASS_RIVAL,1,SPECIES_GEODUDE_ALOLAN,SPECIES_NACLI,-20,ROCK,MINERAL,normal_pool,0,1,0,ok
289,Silver,TRAINERCLASS_RIVAL,2,SPECIES_COFAGRIGUS,SPECIES_CHANDELURE,37,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
289,Silver,TRAINERCLASS_RIVAL,3,SPECIES_MABOSSTIFF,SPECIES_INCINEROAR,25,DARK,FIELD,normal_pool,0,1,0,ok
289,Silver,TRAINERCLASS_RIVAL,4,SPECIES_CROCALOR,SPECIES_RABOOT,9,FIRE,FIELD,normal_pool,0,1,0,ok
290,Li,TRAINERCLASS_ELDER,0,SPECIES_GOSSIFLEUR,SPECIES_GROOKEY,60,GRASS,GRASS,normal_pool,0,2,0,ok
290,Li,TRAINERCLASS_ELDER,1,SPECIES_PHANTUMP,SPECIES_FOMANTIS,-59,GRASS,GRASS,normal_pool,0,2,0,ok
290,Li,TRAINERCLASS_ELDER,2,SPECIES_DUCKLETT,SPECIES_PALPITOAD,79,WATER,WATER_1,normal_pool,0,3,0,ok
291,Debbie,TRAINERCLASS_SWIMMER_F,0,SPECIES_SOBBLE,SPECIES_CHEWTLE,-26,WATER,WATER_1,normal_pool,0,1,0,ok
292,Mickey,TRAINERCLASS_SWIMMER_F,0,SPECIES_RELICANTH,SPECIES_WHISCASH,-17,WATER,WATER_2,normal_pool,0,1,0,ok
293,Nicole,TRAINERCLASS_SWIMMER_F,0,SPECIES_BUIZEL,SPECIES_BIBAREL,80,WATER,"FIELD,WATER_1",normal_pool,0,3,0,ok
293,Nicole,TRAINERCLASS_SWIMMER_F,1,SPECIES_DUCKLETT,SPECIES_TYMPOLE,-11,WATER,WATER_1,normal_pool,0,1,0,ok
293,Nicole,TRAINERCLASS_SWIMMER_F,2,SPECIES_DREDNAW,SPECIES_ARAQUANID,-31,WATER,WATER_1,normal_pool,0,1,0,ok
294,Lori,TRAINERCLASS_SWIMMER_F,0,SPECIES_CLAWITZER,SPECIES_PRIMARINA,30,WATER,WATER_1,normal_pool,0,1,0,ok
294,Lori,TRAINERCLASS_SWIMMER_F,1,SPECIES_TENTACRUEL,SPECIES_CLOYSTER,10,WATER,WATER_3,normal_pool,0,1,0,ok
294,Lori,TRAINERCLASS_SWIMMER_F,2,SPECIES_CLOYSTER,SPECIES_KINGLER,-50,WATER,WATER_3,normal_pool,0,2,0,ok
295,Mickey,TRAINERCLASS_SWIMMER_F,0,SPECIES_WAILORD,SPECIES_WALREIN,30,WATER,FIELD,normal_pool,0,1,0,ok
296,Nikki,TRAINERCLASS_SWIMMER_F,0,SPECIES_SKRELP,SPECIES_CLAUNCHER,10,WATER,WATER_1,normal_pool,0,1,0,ok
296,Nikki,TRAINERCLASS_SWIMMER_F,1,SPECIES_WEAVILE,SPECIES_INCINEROAR,20,DARK,FIELD,normal_pool,0,1,0,ok
297,Diana,TRAINERCLASS_SWIMMER_F,0,SPECIES_OCTILLERY,SPECIES_MANTINE,5,WATER,WATER_1,normal_pool,0,1,0,ok
298,Briana,TRAINERCLASS_SWIMMER_F,0,SPECIES_QWILFISH,SPECIES_LANTURN,20,WATER,WATER_2,normal_pool,0,1,0,ok
298,Briana,TRAINERCLASS_SWIMMER_F,1,SPECIES_BARRASKEWDA,SPECIES_BASCULEGION,40,WATER,WATER_2,normal_pool,0,1,0,ok
299,Hank,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_FLETCHLING,SPECIES_DUCKLETT,27,FLYING,FLYING,normal_pool,0,1,0,ok
299,Hank,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_BRAVIARY_HISUIAN,SPECIES_FLAMIGO,-10,FLYING,FLYING,normal_pool,0,1,0,ok
300,Roy,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_UNFEZANT,SPECIES_ARCHEN,-87,FLYING,FLYING,normal_pool,0,3,0,ok
300,Roy,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_UNFEZANT,SPECIES_SIGILYPH,2,FLYING,FLYING,normal_pool,0,1,0,ok
301,Boris,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_SPEAROW,SPECIES_PIDGEOTTO,87,"FLYING,NORMAL",FLYING,normal_pool,0,3,0,ok
301,Boris,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_PIDGEOTTO,SPECIES_FARFETCHD,28,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
301,Boris,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_CHATOT,SPECIES_ALTARIA,79,FLYING,FLYING,normal_pool,0,3,0,ok
302,Bob,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_SWELLOW,SPECIES_SKARMORY,10,FLYING,FLYING,normal_pool,0,1,0,ok
303,Jose,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_LINOONE,SPECIES_VIGOROTH,20,NORMAL,FIELD,normal_pool,0,1,0,ok
304,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_ONIX,SPECIES_GRAVELER,5,"GROUND,ROCK",MINERAL,normal_pool,0,1,0,ok
304,Mickey,TRAINERCLASS_CAMPER,1,SPECIES_GRAVELER_ALOLAN,SPECIES_GEODUDE_ALOLAN,-90,"ELECTRIC,ROCK",MINERAL,normal_pool,0,3,0,ok
304,Mickey,TRAINERCLASS_CAMPER,2,SPECIES_CRAMORANT,SPECIES_TOXAPEX,20,WATER,WATER_1,normal_pool,0,1,0,ok
304,Mickey,TRAINERCLASS_CAMPER,3,SPECIES_FLOATZEL,SPECIES_PRINPLUP,-90,WATER,"FIELD,WATER_1",normal_pool,0,3,0,ok
305,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
305,Mickey,TRAINERCLASS_CAMPER,1,SPECIES_YAMASK_GALARIAN,SPECIES_FRILLISH_FEMALE,32,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
305,Mickey,TRAINERCLASS_CAMPER,2,SPECIES_TALONFLAME,SPECIES_DARTRIX,-79,FLYING,FLYING,normal_pool,0,3,0,ok
305,Mickey,TRAINERCLASS_CAMPER,3,SPECIES_SLOWKING,SPECIES_POLITOED,10,WATER,WATER_1,normal_pool,0,1,0,ok
306,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_ONIX,SPECIES_GRAVELER,5,"GROUND,ROCK",MINERAL,normal_pool,0,1,0,ok
306,Mickey,TRAINERCLASS_CAMPER,1,SPECIES_NACLSTACK,SPECIES_GLIMMET,-5,ROCK,MINERAL,normal_pool,0,1,0,ok
306,Mickey,TRAINERCLASS_CAMPER,2,SPECIES_UNFEZANT,SPECIES_SIGILYPH,2,FLYING,FLYING,normal_pool,0,1,0,ok
306,Mickey,TRAINERCLASS_CAMPER,3,SPECIES_SIMIPOUR,SPECIES_SAMUROTT,30,WATER,FIELD,normal_pool,0,1,0,ok
307,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
307,Mickey,TRAINERCLASS_CAMPER,1,SPECIES_SUDOWOODO,SPECIES_ONIX,-25,ROCK,MINERAL,normal_pool,0,1,0,ok
307,Mickey,TRAINERCLASS_CAMPER,2,SPECIES_SWANNA,SPECIES_GASTRODON,2,WATER,WATER_1,normal_pool,0,1,0,ok
307,Mickey,TRAINERCLASS_CAMPER,3,SPECIES_SAMUROTT,SPECIES_SIMIPOUR,-30,WATER,FIELD,normal_pool,0,1,0,ok
308,Jerry,TRAINERCLASS_CAMPER,0,SPECIES_GABITE,SPECIES_ZWEILOUS,10,DRAGON,DRAGON,normal_pool,0,1,0,ok
309,Dwayne,TRAINERCLASS_BIKER,0,SPECIES_GRIMER,SPECIES_GASTLY,-15,POISON,AMORPHOUS,normal_pool,0,1,0,ok
309,Dwayne,TRAINERCLASS_BIKER,1,SPECIES_GASTLY,SPECIES_YAMASK,-7,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
309,Dwayne,TRAINERCLASS_BIKER,2,SPECIES_GASTLY,SPECIES_YAMASK,-7,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
309,Dwayne,TRAINERCLASS_BIKER,3,SPECIES_GULPIN,SPECIES_KOFFING,38,POISON,AMORPHOUS,normal_pool,0,1,0,ok
