original_species,candidate_species,shared_types,shared_egggroups,bst_delta,category_rule,fallback_tier
SPECIES_DURALUDON,SPECIES_GOODRA_HISUIAN,"DRAGON,STEEL",DRAGON,65,normal_pool,2
SPECIES_DURALUDON,SPECIES_MAGNETON,STEEL,MINERAL,-70,normal_pool,2
SPECIES_DURALUDON,SPECIES_SLIGGOO,DRAGON,DRAGON,-83,normal_pool,3
SPECIES_DURALUDON,SPECIES_SLIGGOO_HISUIAN,"DRAGON,STEEL",DRAGON,-83,normal_pool,3
SPECIES_DURALUDON,SPECIES_DOUBLADE,STEEL,MINERAL,-87,normal_pool,3
SPECIES_DURALUDON,SPECIES_KLANG,STEEL,MINERAL,-95,normal_pool,3
SPECIES_DURANT,SPECIES_SCOLIPEDE,BUG,BUG,1,normal_pool,1
SPECIES_DURANT,SPECIES_CRUSTLE,BUG,BUG,1,normal_pool,1
SPECIES_DURANT,SPECIES_FROSMOTH,BUG,BUG,-9,normal_pool,1
SPECIES_DURANT,SPECIES_VESPIQUEN,BUG,BUG,-10,normal_pool,1
SPECIES_DURANT,SPECIES_ESCAVALIER,"BUG,STEEL",BUG,11,normal_pool,1
SPECIES_DURANT,SPECIES_ACCELGOR,BUG,BUG,11,normal_pool,1
SPECIES_DURANT,SPECIES_GALVANTULA,BUG,BUG,-12,normal_pool,1
SPECIES_DURANT,SPECIES_RABSCA,BUG,BUG,-14,normal_pool,1
SPECIES_DURANT,SPECIES_SCYTHER,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_PINSIR,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_SCIZOR,"BUG,STEEL",BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_HERACROSS,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_LEAVANNY,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_VIKAVOLT,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_KLEAVOR,BUG,BUG,16,normal_pool,1
SPECIES_DURANT,SPECIES_FORRETRESS,"BUG,STEEL",BUG,-19,normal_pool,1
SPECIES_DURANT,SPECIES_RIBOMBEE,BUG,BUG,-20,normal_pool,1
SPECIES_DURANT,SPECIES_SHUCKLE,BUG,BUG,21,normal_pool,1
SPECIES_DURANT,SPECIES_ORBEETLE,BUG,BUG,21,normal_pool,1
SPECIES_DURANT,SPECIES_NINJASK,BUG,BUG,-28,normal_pool,1
SPECIES_DURANT,SPECIES_MASQUERAIN,BUG,BUG,-30,normal_pool,1
SPECIES_DURANT,SPECIES_ARAQUANID,BUG,BUG,-30,normal_pool,1
SPECIES_DURANT,SPECIES_YANMEGA,BUG,BUG,31,normal_pool,1
SPECIES_DURANT,SPECIES_VENOMOTH,BUG,BUG,-34,normal_pool,1
SPECIES_DURANT,SPECIES_LOKIX,BUG,BUG,-34,normal_pool,1
SPECIES_DURANT,SPECIES_CENTISKORCH,BUG,BUG,41,normal_pool,1
SPECIES_DURANT,SPECIES_GOLISOPOD,BUG,BUG,46,normal_pool,2
SPECIES_DURANT,SPECIES_VOLBEAT,BUG,BUG,-54,normal_pool,2
SPECIES_DURANT,SPECIES_ILLUMISE,BUG,BUG,-54,normal_pool,2
SPECIES_DURANT,SPECIES_WORMADAM,BUG,BUG,-60,normal_pool,2
SPECIES_DURANT,SPECIES_MOTHIM,BUG,BUG,-60,normal_pool,2
SPECIES_DURANT,SPECIES_WORMADAM_SANDY,BUG,BUG,-60,normal_pool,2
SPECIES_DURANT,SPECIES_WORMADAM_TRASHY,"BUG,STEEL",BUG,-60,normal_pool,2
SPECIES_DURANT,SPECIES_VOLCARONA,BUG,BUG,66,normal_pool,2
SPECIES_DURANT,SPECIES_VIVILLON,BUG,BUG,-73,normal_pool,3
SPECIES_DURANT,SPECIES_PARASECT,BUG,BUG,-79,normal_pool,3
SPECIES_DURANT,SPECIES_SPIDOPS,BUG,BUG,-80,normal_pool,3
SPECIES_DURANT,SPECIES_ARIADOS,BUG,BUG,-84,normal_pool,3
SPECIES_DURANT,SPECIES_CHARJABUG,BUG,BUG,-84,normal_pool,3
SPECIES_DURANT,SPECIES_BUTTERFREE,BUG,BUG,-89,normal_pool,3
SPECIES_DURANT,SPECIES_BEEDRILL,BUG,BUG,-89,normal_pool,3
SPECIES_DURANT,SPECIES_BEAUTIFLY,BUG,BUG,-89,normal_pool,3
SPECIES_DURANT,SPECIES_LEDIAN,BUG,BUG,-94,normal_pool,3
SPECIES_DURANT,SPECIES_YANMA,BUG,BUG,-94,normal_pool,3
SPECIES_DURANT,SPECIES_DUSTOX,BUG,BUG,-99,normal_pool,3
SPECIES_DURANT,SPECIES_KRICKETUNE,BUG,BUG,-100,normal_pool,3
SPECIES_DURANT,SPECIES_SWADLOON,BUG,BUG,-104,normal_pool,3
SPECIES_DUSCLOPS,SPECIES_BANETTE,GHOST,AMORPHOUS,0,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_ROTOM,GHOST,AMORPHOUS,-15,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_TREVENANT,GHOST,AMORPHOUS,19,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_MISDREAVUS,GHOST,AMORPHOUS,-20,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_MIMIKYU,GHOST,AMORPHOUS,21,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_JELLICENT,GHOST,AMORPHOUS,25,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_PALOSSAND,GHOST,AMORPHOUS,25,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_JELLICENT_FEMALE,GHOST,AMORPHOUS,25,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_COFAGRIGUS,GHOST,AMORPHOUS,28,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_RUNERIGUS,GHOST,AMORPHOUS,28,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_SPIRITOMB,GHOST,AMORPHOUS,30,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_GOURGEIST,GHOST,AMORPHOUS,39,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_MISMAGIUS,GHOST,AMORPHOUS,40,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_DRIFBLIM,GHOST,AMORPHOUS,43,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_GENGAR,GHOST,AMORPHOUS,45,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_DRAKLOAK,GHOST,AMORPHOUS,-45,normal_pool,1
SPECIES_DUSCLOPS,SPECIES_HAUNTER,GHOST,AMORPHOUS,-50,normal_pool,2
SPECIES_DUSCLOPS,SPECIES_POLTEAGEIST,GHOST,AMORPHOUS,53,normal_pool,2
SPECIES_DUSCLOPS,SPECIES_SINISTCHA,GHOST,AMORPHOUS,53,normal_pool,2
SPECIES_DUSCLOPS,SPECIES_CHANDELURE,GHOST,AMORPHOUS,65,normal_pool,2
SPECIES_DUSCLOPS,SPECIES_DUSKNOIR,GHOST,AMORPHOUS,70,normal_pool,2
SPECIES_DUSCLOPS,SPECIES_LAMPENT,GHOST,AMORPHOUS,-85,normal_pool,3
SPECIES_DUSKNOIR,SPECIES_CHANDELURE,GHOST,AMORPHOUS,-5,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_POLTEAGEIST,GHOST,AMORPHOUS,-17,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_SINISTCHA,GHOST,AMORPHOUS,-17,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_GENGAR,GHOST,AMORPHOUS,-25,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_DRIFBLIM,GHOST,AMORPHOUS,-27,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_MISMAGIUS,GHOST,AMORPHOUS,-30,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_GOURGEIST,GHOST,AMORPHOUS,-31,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_SPIRITOMB,GHOST,AMORPHOUS,-40,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_COFAGRIGUS,GHOST,AMORPHOUS,-42,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_RUNERIGUS,GHOST,AMORPHOUS,-42,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_JELLICENT,GHOST,AMORPHOUS,-45,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_PALOSSAND,GHOST,AMORPHOUS,-45,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_JELLICENT_FEMALE,GHOST,AMORPHOUS,-45,normal_pool,1
SPECIES_DUSKNOIR,SPECIES_MIMIKYU,GHOST,AMORPHOUS,-49,normal_pool,2
SPECIES_DUSKNOIR,SPECIES_TREVENANT,GHOST,AMORPHOUS,-51,normal_pool,2
SPECIES_DUSKNOIR,SPECIES_BANETTE,GHOST,AMORPHOUS,-70,normal_pool,2
SPECIES_DUSKNOIR,SPECIES_DUSCLOPS,GHOST,AMORPHOUS,-70,normal_pool,2
SPECIES_DUSKNOIR,SPECIES_DRAGAPULT,GHOST,AMORPHOUS,75,normal_pool,3
SPECIES_DUSKNOIR,SPECIES_ROTOM,GHOST,AMORPHOUS,-85,normal_pool,3
SPECIES_DUSKNOIR,SPECIES_MISDREAVUS,GHOST,AMORPHOUS,-90,normal_pool,3
SPECIES_DUSKULL,SPECIES_SHUPPET,GHOST,AMORPHOUS,0,normal_pool,1
SPECIES_DUSKULL,SPECIES_YAMASK,GHOST,AMORPHOUS,8,normal_pool,1
SPECIES_DUSKULL,SPECIES_YAMASK_GALARIAN,GHOST,AMORPHOUS,8,normal_pool,1
SPECIES_DUSKULL,SPECIES_SINISTEA,GHOST,AMORPHOUS,13,normal_pool,1
SPECIES_DUSKULL,SPECIES_POLTCHAGEIST,GHOST,AMORPHOUS,13,normal_pool,1
SPECIES_DUSKULL,SPECIES_PHANTUMP,GHOST,AMORPHOUS,14,normal_pool,1
SPECIES_DUSKULL,SPECIES_GASTLY,GHOST,AMORPHOUS,15,normal_pool,1
SPECIES_DUSKULL,SPECIES_LITWICK,GHOST,AMORPHOUS,-20,normal_pool,1
SPECIES_DUSKULL,SPECIES_SANDYGAST,GHOST,AMORPHOUS,25,normal_pool,1
SPECIES_DUSKULL,SPECIES_DREEPY,GHOST,AMORPHOUS,-25,normal_pool,1
SPECIES_DUSKULL,SPECIES_FRILLISH,GHOST,AMORPHOUS,40,normal_pool,1
SPECIES_DUSKULL,SPECIES_PUMPKABOO,GHOST,AMORPHOUS,40,normal_pool,1
SPECIES_DUSKULL,SPECIES_FRILLISH_FEMALE,GHOST,AMORPHOUS,40,normal_pool,1
SPECIES_DUSKULL,SPECIES_DRIFLOON,GHOST,AMORPHOUS,53,normal_pool,2
SPECIES_DUSKULL,SPECIES_LAMPENT,GHOST,AMORPHOUS,75,normal_pool,3
SPECIES_DUSTOX,SPECIES_KRICKETUNE,BUG,BUG,-1,normal_pool,1
SPECIES_DUSTOX,SPECIES_LEDIAN,BUG,BUG,5,normal_pool,1
SPECIES_DUSTOX,SPECIES_YANMA,BUG,BUG,5,normal_pool,1
SPECIES_DUSTOX,SPECIES_SWADLOON,BUG,BUG,-5,normal_pool,1
SPECIES_DUSTOX,SPECIES_BUTTERFREE,BUG,BUG,10,normal_pool,1
SPECIES_DUSTOX,SPECIES_BEEDRILL,"BUG,POISON",BUG,10,normal_pool,1
SPECIES_DUSTOX,SPECIES_BEAUTIFLY,BUG,BUG,10,normal_pool,1
SPECIES_DUSTOX,SPECIES_ARIADOS,"BUG,POISON",BUG,15,normal_pool,1
SPECIES_DUSTOX,SPECIES_CHARJABUG,BUG,BUG,15,normal_pool,1
SPECIES_DUSTOX,SPECIES_SPIDOPS,BUG,BUG,19,normal_pool,1
SPECIES_DUSTOX,SPECIES_PARASECT,BUG,BUG,20,normal_pool,1
SPECIES_DUSTOX,SPECIES_WHIRLIPEDE,"BUG,POISON",BUG,-25,normal_pool,1
SPECIES_DUSTOX,SPECIES_LARVESTA,BUG,BUG,-25,normal_pool,1
SPECIES_DUSTOX,SPECIES_VIVILLON,BUG,BUG,26,normal_pool,1
SPECIES_DUSTOX,SPECIES_WORMADAM,BUG,BUG,39,normal_pool,1
SPECIES_DUSTOX,SPECIES_MOTHIM,BUG,BUG,39,normal_pool,1
SPECIES_DUSTOX,SPECIES_WORMADAM_SANDY,BUG,BUG,39,normal_pool,1
SPECIES_DUSTOX,SPECIES_WORMADAM_TRASHY,BUG,BUG,39,normal_pool,1
SPECIES_DUSTOX,SPECIES_VOLBEAT,BUG,BUG,45,normal_pool,1
SPECIES_DUSTOX,SPECIES_ILLUMISE,BUG,BUG,45,normal_pool,1
SPECIES_DUSTOX,SPECIES_DOTTLER,BUG,BUG,-50,normal_pool,2
SPECIES_DUSTOX,SPECIES_SKORUPI,"BUG,POISON",BUG,-55,normal_pool,2
SPECIES_DUSTOX,SPECIES_DWEBBLE,BUG,BUG,-60,normal_pool,2
SPECIES_DUSTOX,SPECIES_VENOMOTH,"BUG,POISON",BUG,65,normal_pool,2
SPECIES_DUSTOX,SPECIES_LOKIX,BUG,BUG,65,normal_pool,2
SPECIES_DUSTOX,SPECIES_JOLTIK,BUG,BUG,-66,normal_pool,2
SPECIES_DUSTOX,SPECIES_MASQUERAIN,BUG,BUG,69,normal_pool,2
SPECIES_DUSTOX,SPECIES_ARAQUANID,BUG,BUG,69,normal_pool,2
SPECIES_DUSTOX,SPECIES_KARRABLAST,BUG,BUG,-70,normal_pool,2
SPECIES_DUSTOX,SPECIES_NINJASK,BUG,BUG,71,normal_pool,3
SPECIES_DUSTOX,SPECIES_SEWADDLE,BUG,BUG,-75,normal_pool,3
SPECIES_DUSTOX,SPECIES_RIBOMBEE,BUG,BUG,79,normal_pool,3
SPECIES_DUSTOX,SPECIES_VENONAT,"BUG,POISON",BUG,-80,normal_pool,3
SPECIES_DUSTOX,SPECIES_FORRETRESS,BUG,BUG,80,normal_pool,3
SPECIES_DUSTOX,SPECIES_SHELMET,BUG,BUG,-80,normal_pool,3
SPECIES_DUSTOX,SPECIES_SIZZLIPEDE,BUG,BUG,-80,normal_pool,3
SPECIES_DUSTOX,SPECIES_CUTIEFLY,BUG,BUG,-81,normal_pool,3
SPECIES_DUSTOX,SPECIES_GRUBBIN,BUG,BUG,-85,normal_pool,3
SPECIES_DUSTOX,SPECIES_RABSCA,BUG,BUG,85,normal_pool,3
SPECIES_DUSTOX,SPECIES_GALVANTULA,BUG,BUG,87,normal_pool,3
SPECIES_DUSTOX,SPECIES_VESPIQUEN,BUG,BUG,89,normal_pool,3
SPECIES_DUSTOX,SPECIES_FROSMOTH,BUG,BUG,90,normal_pool,3
SPECIES_DUSTOX,SPECIES_PINECO,BUG,BUG,-95,normal_pool,3
SPECIES_DUSTOX,SPECIES_DURANT,BUG,BUG,99,normal_pool,3
SPECIES_DUSTOX,SPECIES_PARAS,BUG,BUG,-100,normal_pool,3
SPECIES_DUSTOX,SPECIES_SCOLIPEDE,"BUG,POISON",BUG,100,normal_pool,3
SPECIES_DUSTOX,SPECIES_CRUSTLE,BUG,BUG,100,normal_pool,3
SPECIES_DWEBBLE,SPECIES_SKORUPI,BUG,BUG,5,normal_pool,1
SPECIES_DWEBBLE,SPECIES_JOLTIK,BUG,BUG,-6,normal_pool,1
SPECIES_DWEBBLE,SPECIES_KARRABLAST,BUG,BUG,-10,normal_pool,1
SPECIES_DWEBBLE,SPECIES_DOTTLER,BUG,BUG,10,normal_pool,1
SPECIES_DWEBBLE,SPECIES_SEWADDLE,BUG,BUG,-15,normal_pool,1
SPECIES_DWEBBLE,SPECIES_VENONAT,BUG,BUG,-20,normal_pool,1
SPECIES_DWEBBLE,SPECIES_SHELMET,BUG,BUG,-20,normal_pool,1
SPECIES_DWEBBLE,SPECIES_SIZZLIPEDE,BUG,BUG,-20,normal_pool,1
SPECIES_DWEBBLE,SPECIES_CUTIEFLY,BUG,BUG,-21,normal_pool,1
SPECIES_DWEBBLE,SPECIES_GEODUDE,ROCK,MINERAL,-25,normal_pool,1
SPECIES_DWEBBLE,SPECIES_GRUBBIN,BUG,BUG,-25,normal_pool,1
SPECIES_DWEBBLE,SPECIES_GLIMMET,ROCK,MINERAL,25,normal_pool,1
SPECIES_DWEBBLE,SPECIES_GEODUDE_ALOLAN,ROCK,MINERAL,-25,normal_pool,1
SPECIES_DWEBBLE,SPECIES_NACLSTACK,ROCK,MINERAL,30,normal_pool,1
SPECIES_DWEBBLE,SPECIES_PINECO,BUG,BUG,-35,normal_pool,1
SPECIES_DWEBBLE,SPECIES_WHIRLIPEDE,BUG,BUG,35,normal_pool,1
SPECIES_DWEBBLE,SPECIES_LARVESTA,BUG,BUG,35,normal_pool,1
SPECIES_DWEBBLE,SPECIES_PARAS,BUG,BUG,-40,normal_pool,1
SPECIES_DWEBBLE,SPECIES_ROGGENROLA,ROCK,MINERAL,-45,normal_pool,1
SPECIES_DWEBBLE,SPECIES_NACLI,ROCK,MINERAL,-45,normal_pool,1
SPECIES_DWEBBLE,SPECIES_NOSEPASS,ROCK,MINERAL,50,normal_pool,2
SPECIES_DWEBBLE,SPECIES_SWADLOON,BUG,BUG,55,normal_pool,2
SPECIES_DWEBBLE,SPECIES_RELLOR,BUG,BUG,-55,normal_pool,2
SPECIES_DWEBBLE,SPECIES_SURSKIT,BUG,BUG,-56,normal_pool,2
SPECIES_DWEBBLE,SPECIES_DEWPIDER,BUG,BUG,-56,normal_pool,2
SPECIES_DWEBBLE,SPECIES_NINCADA,BUG,BUG,-59,normal_pool,2
SPECIES_DWEBBLE,SPECIES_KRICKETUNE,BUG,BUG,59,normal_pool,2
SPECIES_DWEBBLE,SPECIES_ONIX,ROCK,MINERAL,60,normal_pool,2
SPECIES_DWEBBLE,SPECIES_LEDYBA,BUG,BUG,-60,normal_pool,2
SPECIES_DWEBBLE,SPECIES_DUSTOX,BUG,BUG,60,normal_pool,2
SPECIES_DWEBBLE,SPECIES_GRAVELER,ROCK,MINERAL,65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_LEDIAN,BUG,BUG,65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_YANMA,BUG,BUG,65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_BOLDORE,ROCK,MINERAL,65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_VENIPEDE,BUG,BUG,-65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_GRAVELER_ALOLAN,ROCK,MINERAL,65,normal_pool,2
SPECIES_DWEBBLE,SPECIES_BUTTERFREE,BUG,BUG,70,normal_pool,2
SPECIES_DWEBBLE,SPECIES_BEEDRILL,BUG,BUG,70,normal_pool,2
SPECIES_DWEBBLE,SPECIES_BEAUTIFLY,BUG,BUG,70,normal_pool,2
SPECIES_DWEBBLE,SPECIES_SPINARAK,BUG,BUG,-75,normal_pool,3
SPECIES_DWEBBLE,SPECIES_ARIADOS,BUG,BUG,75,normal_pool,3
SPECIES_DWEBBLE,SPECIES_CHARJABUG,BUG,BUG,75,normal_pool,3
SPECIES_DWEBBLE,SPECIES_SPIDOPS,BUG,BUG,79,normal_pool,3
SPECIES_DWEBBLE,SPECIES_PARASECT,BUG,BUG,80,normal_pool,3
SPECIES_DWEBBLE,SPECIES_COMBEE,BUG,BUG,-81,normal_pool,3
SPECIES_DWEBBLE,SPECIES_SUDOWOODO,ROCK,MINERAL,85,normal_pool,3
SPECIES_DWEBBLE,SPECIES_ROLYCOLY,ROCK,MINERAL,-85,normal_pool,3
SPECIES_DWEBBLE,SPECIES_CARKOL,ROCK,MINERAL,85,normal_pool,3
SPECIES_DWEBBLE,SPECIES_VIVILLON,BUG,BUG,86,normal_pool,3
SPECIES_DWEBBLE,SPECIES_SHEDINJA,BUG,MINERAL,-89,normal_pool,3
SPECIES_DWEBBLE,SPECIES_WIMPOD,BUG,BUG,-95,normal_pool,3
SPECIES_DWEBBLE,SPECIES_WORMADAM,BUG,BUG,99,normal_pool,3
SPECIES_DWEBBLE,SPECIES_MOTHIM,BUG,BUG,99,normal_pool,3
SPECIES_DWEBBLE,SPECIES_WORMADAM_SANDY,BUG,BUG,99,normal_pool,3
SPECIES_DWEBBLE,SPECIES_WORMADAM_TRASHY,BUG,BUG,99,normal_pool,3
SPECIES_DWEBBLE,SPECIES_BURMY,BUG,BUG,-101,normal_pool,3
SPECIES_DWEBBLE,SPECIES_VOLBEAT,BUG,BUG,105,normal_pool,3
SPECIES_DWEBBLE,SPECIES_ILLUMISE,BUG,BUG,105,normal_pool,3
SPECIES_EELEKTRIK,SPECIES_PINCURCHIN,ELECTRIC,AMORPHOUS,30,normal_pool,1
SPECIES_EELEKTRIK,SPECIES_ROTOM,ELECTRIC,AMORPHOUS,35,normal_pool,1
SPECIES_EELEKTRIK,SPECIES_STUNFISK,ELECTRIC,AMORPHOUS,66,normal_pool,2
SPECIES_EELEKTROSS,SPECIES_STUNFISK,ELECTRIC,AMORPHOUS,-44,normal_pool,1
SPECIES_EELEKTROSS,SPECIES_ROTOM,ELECTRIC,AMORPHOUS,-75,normal_pool,3
SPECIES_EELEKTROSS,SPECIES_PINCURCHIN,ELECTRIC,AMORPHOUS,-80,normal_pool,3
SPECIES_EEVEE,SPECIES_TEDDIURSA,NORMAL,FIELD,5,normal_pool,1
SPECIES_EEVEE,SPECIES_ZORUA_HISUIAN,NORMAL,FIELD,5,normal_pool,1
SPECIES_EEVEE,SPECIES_DEERLING,NORMAL,FIELD,10,normal_pool,1
SPECIES_EEVEE,SPECIES_DEERLING_SUMMER,NORMAL,FIELD,10,normal_pool,1
SPECIES_EEVEE,SPECIES_DEERLING_AUTUMN,NORMAL,FIELD,10,normal_pool,1
SPECIES_EEVEE,SPECIES_DEERLING_WINTER,NORMAL,FIELD,10,normal_pool,1
SPECIES_EEVEE,SPECIES_GLAMEOW,NORMAL,FIELD,-15,normal_pool,1
SPECIES_EEVEE,SPECIES_STUFFUL,NORMAL,FIELD,15,normal_pool,1
SPECIES_EEVEE,SPECIES_TANDEMAUS,NORMAL,FIELD,-20,normal_pool,1
SPECIES_EEVEE,SPECIES_BUNEARY,NORMAL,FIELD,25,normal_pool,1
SPECIES_EEVEE,SPECIES_MINCCINO,NORMAL,FIELD,-25,normal_pool,1
SPECIES_EEVEE,SPECIES_MEOWTH,NORMAL,FIELD,-35,normal_pool,1
SPECIES_EEVEE,SPECIES_AIPOM,NORMAL,FIELD,35,normal_pool,1
SPECIES_EEVEE,SPECIES_LOUDRED,NORMAL,FIELD,35,normal_pool,1
SPECIES_EEVEE,SPECIES_SPINDA,NORMAL,FIELD,35,normal_pool,1
SPECIES_EEVEE,SPECIES_SHROODLE,NORMAL,FIELD,-35,normal_pool,1
SPECIES_EEVEE,SPECIES_LITLEO,NORMAL,FIELD,44,normal_pool,1
SPECIES_EEVEE,SPECIES_SLAKOTH,NORMAL,FIELD,-45,normal_pool,1
SPECIES_EEVEE,SPECIES_HERDIER,NORMAL,FIELD,45,normal_pool,1
SPECIES_EEVEE,SPECIES_LILLIPUP,NORMAL,FIELD,-50,normal_pool,2
SPECIES_EEVEE,SPECIES_SKWOVET,NORMAL,FIELD,-50,normal_pool,2
SPECIES_EEVEE,SPECIES_FARFETCHD,NORMAL,FIELD,52,normal_pool,2
SPECIES_EEVEE,SPECIES_WOOLOO,NORMAL,FIELD,-55,normal_pool,2
SPECIES_EEVEE,SPECIES_SKITTY,NORMAL,FIELD,-65,normal_pool,2
SPECIES_EEVEE,SPECIES_PATRAT,NORMAL,FIELD,-70,normal_pool,2
SPECIES_EEVEE,SPECIES_LECHONK,NORMAL,FIELD,-71,normal_pool,3
SPECIES_EEVEE,SPECIES_RATTATA,NORMAL,FIELD,-72,normal_pool,3
SPECIES_EEVEE,SPECIES_YUNGOOS,NORMAL,FIELD,-72,normal_pool,3
SPECIES_EEVEE,SPECIES_RATTATA_ALOLAN,NORMAL,FIELD,-72,normal_pool,3
SPECIES_EEVEE,SPECIES_SMEARGLE,NORMAL,FIELD,-75,normal_pool,3
SPECIES_EEVEE,SPECIES_DELCATTY,NORMAL,FIELD,75,normal_pool,3
SPECIES_EEVEE,SPECIES_BIDOOF,NORMAL,FIELD,-75,normal_pool,3
SPECIES_EEVEE,SPECIES_ZIGZAGOON,NORMAL,FIELD,-85,normal_pool,3
SPECIES_EEVEE,SPECIES_WHISMUR,NORMAL,FIELD,-85,normal_pool,3
SPECIES_EEVEE,SPECIES_BIBAREL,NORMAL,FIELD,85,normal_pool,3
SPECIES_EEVEE,SPECIES_ZIGZAGOON_GALARIAN,NORMAL,FIELD,-85,normal_pool,3
SPECIES_EEVEE,SPECIES_RATICATE,NORMAL,FIELD,88,normal_pool,3
SPECIES_EEVEE,SPECIES_BUNNELBY,NORMAL,FIELD,-88,normal_pool,3
SPECIES_EEVEE,SPECIES_RATICATE_ALOLAN,NORMAL,FIELD,88,normal_pool,3
SPECIES_EEVEE,SPECIES_RATICATE_ALOLAN_LARGE,NORMAL,FIELD,88,normal_pool,3
SPECIES_EEVEE,SPECIES_FURRET,NORMAL,FIELD,90,normal_pool,3
SPECIES_EEVEE,SPECIES_DUNSPARCE,NORMAL,FIELD,90,normal_pool,3
SPECIES_EEVEE,SPECIES_GUMSHOOS,NORMAL,FIELD,93,normal_pool,3
SPECIES_EEVEE,SPECIES_LINOONE,NORMAL,FIELD,95,normal_pool,3
SPECIES_EEVEE,SPECIES_WATCHOG,NORMAL,FIELD,95,normal_pool,3
SPECIES_EEVEE,SPECIES_LINOONE_GALARIAN,NORMAL,FIELD,95,normal_pool,3
SPECIES_EEVEE,SPECIES_DIGGERSBY,NORMAL,FIELD,98,normal_pool,3
SPECIES_EGG,SPECIES_BAD_EGG,NORMAL,UNDISCOVERED,0,normal_pool,1
SPECIES_EISCUE,SPECIES_DEWGONG,ICE,"FIELD,WATER_1",5,normal_pool,1
SPECIES_EISCUE,SPECIES_DARMANITAN_GALARIAN,ICE,FIELD,10,normal_pool,1
SPECIES_EISCUE,SPECIES_PILOSWINE,ICE,FIELD,-20,normal_pool,1
SPECIES_EISCUE,SPECIES_SANDSLASH_ALOLAN,ICE,FIELD,-20,normal_pool,1
SPECIES_EISCUE,SPECIES_BEARTIC,ICE,FIELD,35,normal_pool,1
SPECIES_EISCUE,SPECIES_NINETALES_ALOLAN,ICE,FIELD,35,normal_pool,1
SPECIES_EISCUE,SPECIES_SNEASEL,ICE,FIELD,-40,normal_pool,1
SPECIES_EISCUE,SPECIES_WEAVILE,ICE,FIELD,40,normal_pool,1
SPECIES_EISCUE,SPECIES_CETITAN,ICE,FIELD,51,normal_pool,2
SPECIES_EISCUE,SPECIES_GLACEON,ICE,FIELD,55,normal_pool,2
SPECIES_EISCUE,SPECIES_SEALEO,ICE,"FIELD,WATER_1",-60,normal_pool,2
SPECIES_EISCUE,SPECIES_WALREIN,ICE,"FIELD,WATER_1",60,normal_pool,2
SPECIES_EISCUE,SPECIES_MAMOSWINE,ICE,FIELD,60,normal_pool,2
SPECIES_EISCUE,SPECIES_LAPRAS,ICE,WATER_1,65,normal_pool,2
SPECIES_EISCUE,SPECIES_DARMANITAN_ZEN_MODE_GALARIAN,ICE,FIELD,70,normal_pool,2
SPECIES_EKANS,SPECIES_SHROODLE,POISON,FIELD,2,normal_pool,1
SPECIES_EKANS,SPECIES_NIDORAN_F,POISON,FIELD,-13,normal_pool,1
SPECIES_EKANS,SPECIES_NIDORAN_M,POISON,FIELD,-15,normal_pool,1
SPECIES_EKANS,SPECIES_SKRELP,POISON,DRAGON,32,normal_pool,1
SPECIES_EKANS,SPECIES_SALANDIT,POISON,DRAGON,32,normal_pool,1
SPECIES_EKANS,SPECIES_STUNKY,POISON,FIELD,41,normal_pool,1
