trainer_id,trainer_name,trainer_class,slot,species,level,move1,move2,move3,move4,learned_move_count,used_move_none,tie_broken,seed
258,Sabrina,TRAINERCLASS_LEADER_SABRINA,1,SPECIES_MR_MIME,53,MOVE_SUCKER_PUNCH,MOVE_DAZZLING_GLEAM,MOVE_PSYCHIC,MOVE_TEETER_DANCE,21,0,0,42
258,Sabrina,TRAINERCLASS_LEADER_SABRINA,2,SPECIES_ARMAROUGE,55,MOVE_LAVA_PLUME,MOVE_CALM_MIND,MOVE_ALLY_SWITCH,MOVE_FLAMETHROWER,16,0,0,42
259,Blaine,TRAINERCLASS_LEADER_BLAINE,0,SPECIES_MAGCARGO,54,MOVE_AMNESIA,MOVE_BODY_SLAM,MOVE_RECOVER,MOVE_FLAMETHROWER,16,0,0,42
259,Blaine,TRAINERCLASS_LEADER_BLAINE,1,SPECIES_EMBOAR,54,MOVE_HEAT_CRASH,MOVE_ASSURANCE,MOVE_FLAMETHROWER,MOVE_HEAD_SMASH,13,0,0,42
259,Blaine,TRAINERCLASS_LEADER_BLAINE,2,SPECIES_INFERNAPE,59,MOVE_FIRE_SPIN,MOVE_FLARE_BLITZ,MOVE_ACROBATICS,MOVE_CALM_MIND,13,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,0,SPECIES_YAMPER,88,MOVE_CRUNCH,MOVE_CHARGE,MOVE_WILD_CHARGE,MOVE_PLAY_ROUGH,11,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,1,SPECIES_POLITOED,80,MOVE_POUND,MOVE_HYDRO_PUMP,MOVE_BELLY_DRUM,MOVE_RAIN_DANCE,5,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,2,SPECIES_DURALUDON,82,MOVE_DRAGON_CLAW,MOVE_FLASH_CANNON,MOVE_METAL_BURST,MOVE_HYPER_BEAM,13,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,3,SPECIES_ARBOLIVA,84,MOVE_LEECH_SEED,MOVE_TERRAIN_PULSE,MOVE_PETAL_BLIZZARD,MOVE_PETAL_DANCE,17,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,4,SPECIES_DRAGONITE,84,MOVE_SAFEGUARD,MOVE_RAIN_DANCE,MOVE_DRAGON_DANCE,MOVE_HYPER_BEAM,20,0,0,42
260,Red,TRAINERCLASS_PKMN_TRAINER_RED,5,SPECIES_DRIZZILE,84,MOVE_U_TURN,MOVE_LIQUIDATION,MOVE_SOAK,MOVE_RAIN_DANCE,11,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,0,SPECIES_SHIFTRY,55,MOVE_SUNNY_DAY,MOVE_AIR_CUTTER,MOVE_PAYBACK,MOVE_HURRICANE,5,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,1,SPECIES_PIGNITE,58,MOVE_FLAMETHROWER,MOVE_HEAD_SMASH,MOVE_ROAR,MOVE_FLARE_BLITZ,16,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,2,SPECIES_KROOKODILE,58,MOVE_FOUL_PLAY,MOVE_EARTHQUAKE,MOVE_THRASH,MOVE_OUTRAGE,16,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,3,SPECIES_MANTINE,52,MOVE_AQUA_RING,MOVE_BOUNCE,MOVE_TAKE_DOWN,MOVE_HYDRO_PUMP,17,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,4,SPECIES_MACHOKE,56,MOVE_DUAL_CHOP,MOVE_BULK_UP,MOVE_SEISMIC_TOSS,MOVE_DYNAMIC_PUNCH,13,0,0,42
261,Blue,TRAINERCLASS_LEADER_BLUE,5,SPECIES_BELLIBOLT,60,MOVE_WEATHER_BALL,MOVE_ELECTRIC_TERRAIN,MOVE_SUCKER_PUNCH,MOVE_ZAP_CANNON,14,0,0,42
262,Mickey,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_XATU,25,MOVE_PECK,MOVE_STORED_POWER,MOVE_CONFUSE_RAY,MOVE_NIGHT_SHADE,9,0,1,42
262,Mickey,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_SKARMORY,25,MOVE_METAL_CLAW,MOVE_AGILITY,MOVE_WING_ATTACK,MOVE_SLASH,8,0,0,42
262,Mickey,TRAINERCLASS_TEAM_ROCKET,2,SPECIES_GRAFAIAI,30,MOVE_POISON_FANG,MOVE_FLATTER,MOVE_SLASH,MOVE_U_TURN,10,0,0,42
263,Silver,TRAINERCLASS_RIVAL,0,SPECIES_LITWICK,20,MOVE_MINIMIZE,MOVE_CONFUSE_RAY,MOVE_HEX,MOVE_WILL_O_WISP,7,0,0,42
263,Silver,TRAINERCLASS_RIVAL,1,SPECIES_GEODUDE_ALOLAN,18,MOVE_ROLLOUT,MOVE_SPARK,MOVE_ROCK_THROW,MOVE_SMACK_DOWN,8,0,0,42
263,Silver,TRAINERCLASS_RIVAL,2,SPECIES_FLETCHLING,20,MOVE_QUICK_ATTACK,MOVE_EMBER,MOVE_FLAIL,MOVE_ACROBATICS,6,0,0,42
263,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BRELOOM,22,MOVE_MEGA_DRAIN,MOVE_HEADBUTT,MOVE_FEINT,MOVE_COUNTER,12,0,0,42
264,Silver,TRAINERCLASS_RIVAL,0,SPECIES_BLASTOISE,36,MOVE_PROTECT,MOVE_RAIN_DANCE,MOVE_AQUA_TAIL,MOVE_SHELL_SMASH,12,0,0,42
264,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BRAVIARY_HISUIAN,38,MOVE_TAILWIND,MOVE_SCARY_FACE,MOVE_AERIAL_ACE,MOVE_SLASH,11,0,0,42
264,Silver,TRAINERCLASS_RIVAL,2,SPECIES_MAGNETON,37,MOVE_SPARK,MOVE_SCREECH,MOVE_MAGNET_RISE,MOVE_FLASH_CANNON,12,0,0,42
264,Silver,TRAINERCLASS_RIVAL,3,SPECIES_MIMIKYU,37,MOVE_BABY_DOLL_EYES,MOVE_MIMIC,MOVE_HONE_CLAWS,MOVE_SLASH,11,0,0,42
264,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MONFERNO,37,MOVE_FLAME_WHEEL,MOVE_FEINT,MOVE_TORMENT,MOVE_CLOSE_COMBAT,10,0,0,42
264,Silver,TRAINERCLASS_RIVAL,5,SPECIES_APPLETUN,40,MOVE_APPLE_ACID,MOVE_BODY_SLAM,MOVE_IRON_DEFENSE,MOVE_DRAGON_PULSE,16,0,0,42
265,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SANDYGAST,5,MOVE_ABSORB,MOVE_HARDEN,MOVE_ASTONISH,MOVE_NONE,3,1,0,42
266,Silver,TRAINERCLASS_RIVAL,0,SPECIES_PUMPKABOO,14,MOVE_SHADOW_SNEAK,MOVE_CONFUSE_RAY,MOVE_TRICK_OR_TREAT,MOVE_RAZOR_LEAF,6,0,0,42
266,Silver,TRAINERCLASS_RIVAL,1,SPECIES_WINGULL,16,MOVE_WATER_GUN,MOVE_QUICK_ATTACK,MOVE_SUPERSONIC,MOVE_WING_ATTACK,5,0,1,42
266,Silver,TRAINERCLASS_RIVAL,2,SPECIES_LITTEN,18,MOVE_ROAR,MOVE_FURY_SWIPES,MOVE_BITE,MOVE_DOUBLE_KICK,8,0,0,42
267,Silver,TRAINERCLASS_RIVAL,0,SPECIES_GRIMER,20,MOVE_MUD_SLAP,MOVE_DISABLE,MOVE_SLUDGE,MOVE_MUD_SHOT,7,0,0,42
267,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BELDUM,18,MOVE_TACKLE,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
267,Silver,TRAINERCLASS_RIVAL,2,SPECIES_DUCKLETT,20,MOVE_WING_ATTACK,MOVE_WATER_PULSE,MOVE_AERIAL_ACE,MOVE_BUBBLE_BEAM,6,0,0,42
267,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BLAZIKEN,22,MOVE_FLAME_CHARGE,MOVE_DETECT,MOVE_SAND_ATTACK,MOVE_AERIAL_ACE,9,0,0,42
268,Silver,TRAINERCLASS_RIVAL,0,SPECIES_MAMOSWINE,36,MOVE_ICE_SHARD,MOVE_MIST,MOVE_ENDURE,MOVE_ICY_WIND,11,0,0,42
268,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SIGILYPH,38,MOVE_PSYBEAM,MOVE_WHIRLWIND,MOVE_COSMIC_POWER,MOVE_AIR_SLASH,9,0,0,42
268,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLANG,37,MOVE_DISCHARGE,MOVE_SCREECH,MOVE_GEAR_GRIND,MOVE_LOCK_ON,11,0,0,42
268,Silver,TRAINERCLASS_RIVAL,3,SPECIES_EELEKTRIK,37,MOVE_CHARGE_BEAM,MOVE_BIND,MOVE_ACID,MOVE_DISCHARGE,8,0,1,42
268,Silver,TRAINERCLASS_RIVAL,4,SPECIES_MEDICHAM,37,MOVE_HIGH_JUMP_KICK,MOVE_PSYCH_UP,MOVE_ACUPRESSURE,MOVE_POWER_TRICK,16,0,0,42
268,Silver,TRAINERCLASS_RIVAL,5,SPECIES_CAMERUPT,40,MOVE_EARTH_POWER,MOVE_CURSE,MOVE_TAKE_DOWN,MOVE_YAWN,15,0,0,42
269,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SANDYGAST,14,MOVE_ABSORB,MOVE_HARDEN,MOVE_ASTONISH,MOVE_SAND_TOMB,4,0,0,42
269,Silver,TRAINERCLASS_RIVAL,1,SPECIES_HOOTHOOT,16,MOVE_ECHOED_VOICE,MOVE_CONFUSION,MOVE_REFLECT,MOVE_DEFOG,7,0,0,42
269,Silver,TRAINERCLASS_RIVAL,2,SPECIES_PILOSWINE,18,MOVE_TACKLE,MOVE_ANCIENT_POWER,MOVE_MUD_SLAP,MOVE_ICE_SHARD,7,0,1,42
270,Silver,TRAINERCLASS_RIVAL,0,SPECIES_GRIMER,20,MOVE_MUD_SLAP,MOVE_DISABLE,MOVE_SLUDGE,MOVE_MUD_SHOT,7,0,0,42
270,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BALTOY,18,MOVE_ROCK_TOMB,MOVE_POWER_TRICK,MOVE_PSYBEAM,MOVE_ANCIENT_POWER,8,0,0,42
270,Silver,TRAINERCLASS_RIVAL,2,SPECIES_ZUBAT,20,MOVE_ASTONISH,MOVE_MEAN_LOOK,MOVE_POISON_FANG,MOVE_QUICK_GUARD,6,0,0,42
270,Silver,TRAINERCLASS_RIVAL,3,SPECIES_EMPOLEON,22,MOVE_METAL_CLAW,MOVE_SWORDS_DANCE,MOVE_PECK,MOVE_BUBBLE_BEAM,8,0,1,42
271,Silver,TRAINERCLASS_RIVAL,0,SPECIES_TOUCANNON,30,MOVE_PLUCK,MOVE_ROOST,MOVE_FURY_ATTACK,MOVE_SCREECH,11,0,0,42
271,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BALTOY,28,MOVE_ANCIENT_POWER,MOVE_IMPRISON,MOVE_COSMIC_POWER,MOVE_EXTRASENSORY,11,0,0,42
271,Silver,TRAINERCLASS_RIVAL,2,SPECIES_DRIFBLIM,30,MOVE_SHADOW_BALL,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_SWALLOW,12,0,0,42
271,Silver,TRAINERCLASS_RIVAL,3,SPECIES_MAMOSWINE,32,MOVE_ICE_SHARD,MOVE_MIST,MOVE_ENDURE,MOVE_ICY_WIND,11,0,0,42
271,Silver,TRAINERCLASS_RIVAL,4,SPECIES_FLETCHINDER,32,MOVE_PECK,MOVE_FLAIL,MOVE_ACROBATICS,MOVE_AGILITY,9,0,1,42
272,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DARMANITAN_ZEN_MODE_GALARIAN,36,MOVE_HEADBUTT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_UPROAR,18,0,0,42
272,Silver,TRAINERCLASS_RIVAL,1,SPECIES_BRAVIARY,38,MOVE_TAILWIND,MOVE_SCARY_FACE,MOVE_AERIAL_ACE,MOVE_SLASH,10,0,0,42
272,Silver,TRAINERCLASS_RIVAL,2,SPECIES_GIGALITH,37,MOVE_IRON_DEFENSE,MOVE_HEADBUTT,MOVE_ROCK_SLIDE,MOVE_ROCK_BLAST,11,0,0,42
272,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BANETTE,37,MOVE_HEX,MOVE_CURSE,MOVE_SHADOW_BALL,MOVE_ROLE_PLAY,10,0,0,42
272,Silver,TRAINERCLASS_RIVAL,4,SPECIES_HYPNO,37,MOVE_PSYBEAM,MOVE_PSYCH_UP,MOVE_ZEN_HEADBUTT,MOVE_SWAGGER,11,0,0,42
272,Silver,TRAINERCLASS_RIVAL,5,SPECIES_FERALIGATR,40,MOVE_ICE_FANG,MOVE_FLAIL,MOVE_CRUNCH,MOVE_SLASH,10,0,0,42
273,Mickey,TRAINERCLASS_SWIMMER_M,0,SPECIES_KRABBY,13,MOVE_LEER,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_MUD_SHOT,5,0,1,42
273,Mickey,TRAINERCLASS_SWIMMER_M,1,SPECIES_CLOYSTER,18,MOVE_PROTECT,MOVE_TOXIC_SPIKES,MOVE_LEER,MOVE_RAZOR_SHELL,18,0,1,42
273,Mickey,TRAINERCLASS_SWIMMER_M,2,SPECIES_BUIZEL,16,MOVE_GROWL,MOVE_SOAK,MOVE_QUICK_ATTACK,MOVE_WATER_GUN,5,0,0,42
274,Todd,TRAINERCLASS_CAMPER,0,SPECIES_SUDOWOODO,17,MOVE_FLAIL,MOVE_HAMMER_ARM,MOVE_BLOCK,MOVE_MIMIC,10,0,1,42
274,Todd,TRAINERCLASS_CAMPER,1,SPECIES_FRILLISH_FEMALE,17,MOVE_POISON_STING,MOVE_NIGHT_SHADE,MOVE_WATER_PULSE,MOVE_RAIN_DANCE,6,0,0,42
274,Todd,TRAINERCLASS_CAMPER,2,SPECIES_BUIZEL,31,MOVE_SWIFT,MOVE_AQUA_JET,MOVE_DOUBLE_HIT,MOVE_WHIRLPOOL,10,0,0,42
275,Todd,TRAINERCLASS_CAMPER,0,SPECIES_CARKOL,23,MOVE_SMOKESCREEN,MOVE_SMACK_DOWN,MOVE_ROCK_POLISH,MOVE_ANCIENT_POWER,7,0,1,42
275,Todd,TRAINERCLASS_CAMPER,1,SPECIES_ONIX,33,MOVE_ROCK_SLIDE,MOVE_SCREECH,MOVE_SAND_TOMB,MOVE_STEALTH_ROCK,12,0,0,42
275,Todd,TRAINERCLASS_CAMPER,2,SPECIES_PYUKUMUKU,36,MOVE_COUNTER,MOVE_PURIFY,MOVE_CURSE,MOVE_GASTRO_ACID,9,0,0,42
275,Todd,TRAINERCLASS_CAMPER,3,SPECIES_PHANTUMP,32,MOVE_HEX,MOVE_GROWTH,MOVE_HORN_LEECH,MOVE_CURSE,10,0,0,42
276,Liz,TRAINERCLASS_PICNICKER,0,SPECIES_BRAMBLIN,35,MOVE_HEX,MOVE_MEGA_DRAIN,MOVE_DISABLE,MOVE_PHANTOM_FORCE,11,0,0,42
276,Liz,TRAINERCLASS_PICNICKER,1,SPECIES_TOXEL,38,MOVE_ACID,MOVE_FLAIL,MOVE_BELCH,MOVE_GROWL,6,0,1,42
277,Liz,TRAINERCLASS_PICNICKER,0,SPECIES_BRELOOM,39,MOVE_COUNTER,MOVE_FORCE_PALM,MOVE_WORRY_SEED,MOVE_BRICK_BREAK,15,0,0,42
277,Liz,TRAINERCLASS_PICNICKER,1,SPECIES_NIDORAN_F,38,MOVE_TOXIC_SPIKES,MOVE_DOUBLE_KICK,MOVE_BITE,MOVE_HELPING_HAND,9,0,0,42
277,Liz,TRAINERCLASS_PICNICKER,2,SPECIES_NIDOQUEEN,40,MOVE_TOXIC,MOVE_CRUNCH,MOVE_HELPING_HAND,MOVE_POISON_STING,16,0,1,42
278,Kenji,TRAINERCLASS_BLACK_BELT,0,SPECIES_ONIX,30,MOVE_CURSE,MOVE_ROCK_SLIDE,MOVE_SCREECH,MOVE_SAND_TOMB,11,0,0,42
278,Kenji,TRAINERCLASS_BLACK_BELT,1,SPECIES_MACHAMP,37,MOVE_SCARY_FACE,MOVE_VITAL_THROW,MOVE_STRENGTH,MOVE_DUAL_CHOP,11,0,0,42
278,Kenji,TRAINERCLASS_BLACK_BELT,2,SPECIES_GLIMMET,33,MOVE_VENOSHOCK,MOVE_SANDSTORM,MOVE_SELF_DESTRUCT,MOVE_ROCK_SLIDE,11,0,0,42
278,Kenji,TRAINERCLASS_BLACK_BELT,3,SPECIES_CONKELDURR,41,MOVE_ROCK_SLIDE,MOVE_SLAM,MOVE_SCARY_FACE,MOVE_DYNAMIC_PUNCH,10,0,0,42
279,Joey,TRAINERCLASS_YOUNGSTER,0,SPECIES_MASCHIFF,34,MOVE_ROAR,MOVE_HEADBUTT,MOVE_PAYBACK,MOVE_CRUNCH,11,0,0,42
280,Joey,TRAINERCLASS_YOUNGSTER,0,SPECIES_SPINDA,40,MOVE_BODY_SLAM,MOVE_SUCKER_PUNCH,MOVE_TEETER_DANCE,MOVE_UPROAR,9,0,0,42
281,Richard,TRAINERCLASS_FIREBREATHER,0,SPECIES_BULBASAUR,18,MOVE_RAZOR_LEAF,MOVE_POISON_POWDER,MOVE_SLEEP_POWDER,MOVE_SEED_BOMB,9,0,0,42
282,Ned,TRAINERCLASS_FIREBREATHER,0,SPECIES_KOFFING,16,MOVE_SMOG,MOVE_SMOKESCREEN,MOVE_CLEAR_SMOG,MOVE_ASSURANCE,6,0,0,42
282,Ned,TRAINERCLASS_FIREBREATHER,1,SPECIES_RAPIDASH,17,MOVE_GROWL,MOVE_EMBER,MOVE_SMART_STRIKE,MOVE_FLAME_CHARGE,10,0,1,42
282,Ned,TRAINERCLASS_FIREBREATHER,2,SPECIES_GASTLY,16,MOVE_HYPNOSIS,MOVE_MEAN_LOOK,MOVE_PAYBACK,MOVE_SPITE,6,0,0,42
283,Orson,TRAINERCLASS_BURGLAR,0,SPECIES_PANSEAR,26,MOVE_YAWN,MOVE_BITE,MOVE_FLAME_BURST,MOVE_AMNESIA,10,0,0,42
283,Orson,TRAINERCLASS_BURGLAR,1,SPECIES_YAMASK,24,MOVE_DISABLE,MOVE_WILL_O_WISP,MOVE_CRAFTY_SHIELD,MOVE_HEX,8,0,0,42
284,Corey,TRAINERCLASS_BURGLAR,0,SPECIES_GULPIN,33,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_SWALLOW,MOVE_SLUDGE_BOMB,12,0,0,42
284,Corey,TRAINERCLASS_BURGLAR,1,SPECIES_MAGMAR,36,MOVE_CONFUSE_RAY,MOVE_SCARY_FACE,MOVE_FIRE_PUNCH,MOVE_LAVA_PLUME,10,0,0,42
284,Corey,TRAINERCLASS_BURGLAR,2,SPECIES_KOFFING,33,MOVE_SLUDGE,MOVE_HAZE,MOVE_SELF_DESTRUCT,MOVE_SLUDGE_BOMB,10,0,0,42
284,Corey,TRAINERCLASS_BURGLAR,3,SPECIES_KOFFING,38,MOVE_HAZE,MOVE_SELF_DESTRUCT,MOVE_SLUDGE_BOMB,MOVE_TOXIC,11,0,0,42
285,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SANDSLASH_ALOLAN,46,MOVE_SWORDS_DANCE,MOVE_SLASH,MOVE_METAL_CLAW,MOVE_ICICLE_CRASH,5,0,0,42
285,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SKARMORY,47,MOVE_PAYBACK,MOVE_DRILL_PECK,MOVE_METAL_SOUND,MOVE_SPIKES,13,0,0,42
285,Silver,TRAINERCLASS_RIVAL,2,SPECIES_KLANG,46,MOVE_SCREECH,MOVE_GEAR_GRIND,MOVE_LOCK_ON,MOVE_SHIFT_GEAR,12,0,0,42
285,Silver,TRAINERCLASS_RIVAL,3,SPECIES_CHANDELURE,48,MOVE_EMBER,MOVE_FIRE_SPIN,MOVE_ASTONISH,MOVE_MINIMIZE,16,0,1,42
285,Silver,TRAINERCLASS_RIVAL,4,SPECIES_LUCARIO,48,MOVE_BONE_RUSH,MOVE_SWORDS_DANCE,MOVE_HEAL_PULSE,MOVE_METEOR_MASH,23,0,0,42
285,Silver,TRAINERCLASS_RIVAL,5,SPECIES_BRAMBLEGHAST,50,MOVE_PHANTOM_FORCE,MOVE_GIGA_DRAIN,MOVE_CURSE,MOVE_PAIN_SPLIT,14,0,0,42
286,Silver,TRAINERCLASS_RIVAL,0,SPECIES_DARMANITAN_ZEN_MODE_GALARIAN,46,MOVE_UPROAR,MOVE_BELLY_DRUM,MOVE_BLIZZARD,MOVE_FLARE_BLITZ,21,0,0,42
286,Silver,TRAINERCLASS_RIVAL,1,SPECIES_MURKROW,47,MOVE_ASSURANCE,MOVE_TAUNT,MOVE_MEAN_LOOK,MOVE_FOUL_PLAY,10,0,0,42
286,Silver,TRAINERCLASS_RIVAL,2,SPECIES_DOUBLADE,46,MOVE_RETALIATE,MOVE_IRON_DEFENSE,MOVE_IRON_HEAD,MOVE_POWER_TRICK,12,0,0,42
286,Silver,TRAINERCLASS_RIVAL,3,SPECIES_TREVENANT,48,MOVE_PHANTOM_FORCE,MOVE_INGRAIN,MOVE_WOOD_HAMMER,MOVE_DESTINY_BOND,15,0,0,42
286,Silver,TRAINERCLASS_RIVAL,4,SPECIES_BEHEEYEM,48,MOVE_POWER_SPLIT,MOVE_HEADBUTT,MOVE_ZEN_HEADBUTT,MOVE_RECOVER,11,0,1,42
286,Silver,TRAINERCLASS_RIVAL,5,SPECIES_ZOROARK_HISUIAN,50,MOVE_SPITE,MOVE_AGILITY,MOVE_SHADOW_BALL,MOVE_BITTER_MALICE,14,0,0,42
287,Silver,TRAINERCLASS_RIVAL,0,SPECIES_SHIFTRY,46,MOVE_SUNNY_DAY,MOVE_AIR_CUTTER,MOVE_PAYBACK,MOVE_HURRICANE,5,0,0,42
287,Silver,TRAINERCLASS_RIVAL,1,SPECIES_SKARMORY,47,MOVE_PAYBACK,MOVE_DRILL_PECK,MOVE_METAL_SOUND,MOVE_SPIKES,13,0,0,42
287,Silver,TRAINERCLASS_RIVAL,2,SPECIES_AEGISLASH,46,MOVE_FURY_CUTTER,MOVE_IRON_DEFENSE,MOVE_SHADOW_SNEAK,MOVE_METAL_SOUND,17,0,1,42
287,Silver,TRAINERCLASS_RIVAL,3,SPECIES_BANETTE,48,MOVE_SHADOW_BALL,MOVE_ROLE_PLAY,MOVE_SUCKER_PUNCH,MOVE_TRICK,12,0,0,42
287,Silver,TRAINERCLASS_RIVAL,4,SPECIES_HYPNO,48,MOVE_ZEN_HEADBUTT,MOVE_SWAGGER,MOVE_PSYCHIC,MOVE_NASTY_PLOT,13,0,0,42
287,Silver,TRAINERCLASS_RIVAL,5,SPECIES_SLOWBRO,50,MOVE_SLACK_OFF,MOVE_PSYCHIC,MOVE_PSYCH_UP,MOVE_RAIN_DANCE,17,0,0,42
288,Silver,TRAINERCLASS_RIVAL,0,SPECIES_FEAROW,32,MOVE_WING_ATTACK,MOVE_TAKE_DOWN,MOVE_AGILITY,MOVE_FOCUS_ENERGY,13,0,0,42
288,Silver,TRAINERCLASS_RIVAL,1,SPECIES_FERROSEED,30,MOVE_INGRAIN,MOVE_FLASH_CANNON,MOVE_IRON_HEAD,MOVE_SELF_DESTRUCT,8,0,0,42
288,Silver,TRAINERCLASS_RIVAL,2,SPECIES_PUMPKABOO,32,MOVE_TRICK_OR_TREAT,MOVE_SCARY_FACE,MOVE_WORRY_SEED,MOVE_SEED_BOMB,12,0,0,42
288,Silver,TRAINERCLASS_RIVAL,3,SPECIES_SEVIPER,34,MOVE_VENOSHOCK,MOVE_GASTRO_ACID,MOVE_POISON_JAB,MOVE_HAZE,13,0,0,42
288,Silver,TRAINERCLASS_RIVAL,4,SPECIES_CACTURNE,34,MOVE_POWER_TRIP,MOVE_INGRAIN,MOVE_PAYBACK,MOVE_SPIKES,13,0,0,42
289,Silver,TRAINERCLASS_RIVAL,0,SPECIES_MANDIBUZZ,32,MOVE_SKY_ATTACK,MOVE_TAILWIND,MOVE_KNOCK_OFF,MOVE_IRON_DEFENSE,10,0,1,42
289,Silver,TRAINERCLASS_RIVAL,1,SPECIES_NACLI,30,MOVE_HEADBUTT,MOVE_IRON_DEFENSE,MOVE_RECOVER,MOVE_ROCK_SLIDE,10,0,0,42
289,Silver,TRAINERCLASS_RIVAL,2,SPECIES_CHANDELURE,32,MOVE_FIRE_SPIN,MOVE_NIGHT_SHADE,MOVE_CURSE,MOVE_EMBER,16,0,1,42
289,Silver,TRAINERCLASS_RIVAL,3,SPECIES_INCINEROAR,34,MOVE_DOUBLE_KICK,MOVE_FIRE_FANG,MOVE_SCARY_FACE,MOVE_SWAGGER,12,0,0,42
289,Silver,TRAINERCLASS_RIVAL,4,SPECIES_RABOOT,34,MOVE_DOUBLE_KICK,MOVE_FLAME_CHARGE,MOVE_AGILITY,MOVE_HEADBUTT,8,0,0,42
290,Li,TRAINERCLASS_ELDER,0,SPECIES_GROOKEY,7,MOVE_SCRATCH,MOVE_GROWL,MOVE_BRANCH_POKE,MOVE_NONE,3,1,0,42
290,Li,TRAINERCLASS_ELDER,1,SPECIES_FOMANTIS,7,MOVE_FURY_CUTTER,MOVE_LEAFAGE,MOVE_GROWTH,MOVE_NONE,3,1,0,42
290,Li,TRAINERCLASS_ELDER,2,SPECIES_PALPITOAD,10,MOVE_ECHOED_VOICE,MOVE_GROWL,MOVE_ACID,MOVE_SUPERSONIC,4,0,0,42
291,Debbie,TRAINERCLASS_SWIMMER_F,0,SPECIES_CHEWTLE,46,MOVE_HEADBUTT,MOVE_COUNTER,MOVE_JAW_LOCK,MOVE_LIQUIDATION,8,0,0,42
292,Mickey,TRAINERCLASS_SWIMMER_F,0,SPECIES_WHISCASH,20,MOVE_MUD_SLAP,MOVE_SNORE,MOVE_WATER_PULSE,MOVE_AMNESIA,10,0,1,42
293,Nicole,TRAINERCLASS_SWIMMER_F,0,SPECIES_BIBAREL,39,MOVE_YAWN,MOVE_CRUNCH,MOVE_TAKE_DOWN,MOVE_SUPER_FANG,13,0,0,42
293,Nicole,TRAINERCLASS_SWIMMER_F,1,SPECIES_TYMPOLE,39,MOVE_FLAIL,MOVE_UPROAR,MOVE_AQUA_RING,MOVE_HYPER_VOICE,11,0,0,42
293,Nicole,TRAINERCLASS_SWIMMER_F,2,SPECIES_ARAQUANID,42,MOVE_HEADBUTT,MOVE_CRUNCH,MOVE_SOAK,MOVE_ENTRAINMENT,11,0,0,42
294,Lori,TRAINERCLASS_SWIMMER_F,0,SPECIES_PRIMARINA,42,MOVE_SING,MOVE_BUBBLE_BEAM,MOVE_ENCORE,MOVE_MISTY_TERRAIN,12,0,0,42
294,Lori,TRAINERCLASS_SWIMMER_F,1,SPECIES_CLOYSTER,42,MOVE_LEER,MOVE_IRON_DEFENSE,MOVE_SPIKES,MOVE_RAZOR_SHELL,18,0,1,42
294,Lori,TRAINERCLASS_SWIMMER_F,2,SPECIES_KINGLER,42,MOVE_STOMP,MOVE_FLAIL,MOVE_RAZOR_SHELL,MOVE_SLAM,13,0,0,42
295,Mickey,TRAINERCLASS_SWIMMER_F,0,SPECIES_WALREIN,20,MOVE_SWAGGER,MOVE_POWDER_SNOW,MOVE_REST,MOVE_SNORE,10,0,1,42
296,Nikki,TRAINERCLASS_SWIMMER_F,0,SPECIES_CLAUNCHER,37,MOVE_SMACK_DOWN,MOVE_HONE_CLAWS,MOVE_WATER_PULSE,MOVE_SWORDS_DANCE,9,0,0,42
296,Nikki,TRAINERCLASS_SWIMMER_F,1,SPECIES_INCINEROAR,42,MOVE_DOUBLE_KICK,MOVE_FIRE_FANG,MOVE_SCARY_FACE,MOVE_SWAGGER,12,0,0,42
